begins_at_utc,open,high,low,close,volume
2026-06-22T13:30:00Z,211.440000,211.990000,211.090000,211.600000,2285407
2026-06-22T13:31:00Z,211.614400,211.685000,210.790000,211.093300,402822
2026-06-22T13:32:00Z,211.110000,212.040000,210.960000,211.970000,525894
2026-06-22T13:33:00Z,211.940000,213.150000,211.870000,213.106000,622283
2026-06-22T13:34:00Z,213.120000,213.729900,213.001000,213.636600,517848
2026-06-22T13:35:00Z,213.660000,213.990000,213.250000,213.280000,547509
2026-06-22T13:36:00Z,213.290000,213.600000,213.220200,213.500000,329042
2026-06-22T13:37:00Z,213.530000,213.635000,213.160000,213.345000,312390
2026-06-22T13:38:00Z,213.340000,213.849900,213.330100,213.390000,242589
2026-06-22T13:39:00Z,213.440000,213.769900,213.221000,213.420000,211235
2026-06-22T13:40:00Z,213.440000,213.635000,213.235000,213.630000,264767
2026-06-22T13:41:00Z,213.650000,213.863600,213.250000,213.330000,333548
2026-06-22T13:42:00Z,213.360000,213.370000,212.750000,212.860000,395886
2026-06-22T13:43:00Z,212.905000,213.000000,211.910000,212.380000,325137
2026-06-22T13:44:00Z,212.400000,212.550000,212.260000,212.345000,210486
2026-06-22T13:45:00Z,212.315000,212.770000,212.070000,212.500000,445561
2026-06-22T13:46:00Z,212.509900,213.080000,211.710000,211.740000,400649
2026-06-22T13:47:00Z,211.700000,212.769900,211.600000,212.690000,326710
2026-06-22T13:48:00Z,212.730000,212.839100,212.350000,212.415000,221437
2026-06-22T13:49:00Z,212.419200,212.690000,212.220000,212.550000,244667
2026-06-22T13:50:00Z,212.520000,212.810000,212.290000,212.770100,248749
2026-06-22T13:51:00Z,212.785000,212.880000,212.290000,212.580000,197080
2026-06-22T13:52:00Z,212.580000,212.750000,212.319400,212.325000,146589
2026-06-22T13:53:00Z,212.340000,212.581400,212.250000,212.410000,155878
2026-06-22T13:54:00Z,212.415000,212.580000,212.180000,212.530000,158083
2026-06-22T13:55:00Z,212.540000,212.750000,212.320000,212.710100,143844
2026-06-22T13:56:00Z,212.725000,213.180000,212.560200,213.045000,287211
2026-06-22T13:57:00Z,213.045000,213.180000,212.930000,213.120000,166688
