begins_at_utc,open,high,low,close,volume
2026-02-23T14:30:00Z,606.630000,608.010000,606.340000,607.090000,1107189
2026-02-23T14:35:00Z,607.150000,607.720000,606.190000,606.950000,605580
2026-02-23T14:40:00Z,606.960000,606.960000,604.160000,604.170000,791147
2026-02-23T14:45:00Z,604.180000,605.190000,603.590000,604.440000,748890
2026-02-23T14:50:00Z,604.380000,606.189100,604.350000,605.220000,705696
2026-02-23T14:55:00Z,605.180000,605.680000,604.658800,604.960000,419323
2026-02-23T15:00:00Z,604.930000,605.875000,603.770000,603.830000,673810
2026-02-23T15:05:00Z,603.830000,604.435000,603.225000,603.596100,737166
2026-02-23T15:10:00Z,603.630000,604.670000,603.620000,604.050000,570468
2026-02-23T15:15:00Z,604.030100,604.669900,603.640000,604.630000,395008
2026-02-23T15:20:00Z,604.628400,605.360000,604.130000,604.580000,484121
2026-02-23T15:25:00Z,604.560000,604.730000,603.830100,603.980000,319800
2026-02-23T15:30:00Z,603.970000,604.665000,603.450000,603.470000,578871
2026-02-23T15:35:00Z,603.480000,603.970000,602.995000,603.300000,510044
2026-02-23T15:40:00Z,603.310000,603.550000,602.660000,602.940000,319248
2026-02-23T15:45:00Z,602.930000,603.480000,602.550000,602.806600,325924
2026-02-23T15:50:00Z,602.840000,603.180000,601.580000,601.635000,540004
2026-02-23T15:55:00Z,601.630000,601.760000,600.750000,600.860000,637283
2026-02-23T16:00:00Z,600.860000,601.160000,599.530000,600.010000,702687
2026-02-23T16:05:00Z,599.590000,599.770000,599.590000,599.680000,39220
2026-02-23T16:10:00Z,599.440000,599.990000,599.050000,599.400000,676899
2026-02-23T16:15:00Z,599.400000,600.390000,599.050000,600.330000,587925
2026-02-23T16:20:00Z,600.320000,600.825000,600.082500,600.430000,624588
2026-02-23T16:25:00Z,600.370000,601.730000,600.360000,601.670000,490503
2026-02-23T16:30:00Z,601.660000,601.950000,601.190000,601.380000,529514
2026-02-23T16:35:00Z,601.380000,601.770000,601.020000,601.240000,392599
2026-02-23T16:40:00Z,601.220000,601.790000,601.130000,601.370000,311219
2026-02-23T16:45:00Z,601.370000,601.500000,600.620000,601.000000,448512
2026-02-23T16:50:00Z,601.010000,601.480000,600.760000,600.990000,323227
2026-02-23T16:55:00Z,601.000000,601.150000,600.470000,600.660000,234010
2026-02-23T17:00:00Z,600.660000,601.200000,600.500000,600.880000,302798
2026-02-23T17:05:00Z,600.860000,601.330000,600.660000,600.820000,281709
2026-02-23T17:10:00Z,600.800000,601.060000,600.430000,600.610000,222728
2026-02-23T17:15:00Z,600.610000,601.210000,600.590000,600.740000,217770
2026-02-23T17:20:00Z,600.740000,600.970000,600.660000,600.947900,34140
2026-02-23T17:25:00Z,600.850000,600.930000,600.850000,600.918700,8024
2026-02-23T17:30:00Z,600.840000,600.920000,600.295500,600.370000,258332
2026-02-23T17:35:00Z,600.370000,600.380000,599.350000,599.375000,392503
2026-02-23T17:40:00Z,599.360000,600.470000,599.280000,599.840000,499376
2026-02-23T17:45:00Z,599.850000,600.270000,599.670000,599.855000,246631
2026-02-23T17:50:00Z,599.845000,600.985000,599.830000,600.770000,368273
2026-02-23T17:55:00Z,600.780000,601.150000,600.580000,600.885000,315627
2026-02-23T18:00:00Z,600.870000,601.330000,600.750000,601.150000,251151
2026-02-23T18:05:00Z,601.140000,601.690000,601.070000,601.600000,251707
2026-02-23T18:10:00Z,601.600000,601.960000,601.283700,601.840000,241264
