Datetime,Open,High,Low,Close,Volume
2026-04-22 13:40:00-04:00,201.98500061035156,202.19000244140625,201.96499633789062,202.02000427246094,1040384
2026-04-22 13:45:00-04:00,202.02000427246094,202.0500030517578,201.8000030517578,201.9949951171875,743707
2026-04-22 13:50:00-04:00,201.99000549316406,202.2899932861328,201.9499969482422,202.2449951171875,935150
2026-04-22 13:55:00-04:00,202.24000549316406,202.4199981689453,202.24000549316406,202.2899932861328,1048354
2026-04-22 14:00:00-04:00,202.27999877929688,202.4875030517578,202.23500061035156,202.34500122070312,911311
2026-04-22 14:05:00-04:00,202.34500122070312,202.47999572753906,202.11000061035156,202.1199951171875,963646
2026-04-22 14:10:00-04:00,202.11000061035156,202.24000549316406,202.0800018310547,202.16009521484375,681438
2026-04-22 14:15:00-04:00,202.1649932861328,202.1699981689453,201.83999633789062,201.8699951171875,1404632
2026-04-22 14:20:00-04:00,201.86500549316406,201.88999938964844,201.6199951171875,201.87010192871094,1019582
2026-04-22 14:25:00-04:00,201.8800048828125,201.88999938964844,201.66000366210938,201.6649932861328,645609
2026-04-22 14:30:00-04:00,201.6649932861328,201.74000549316406,201.52000427246094,201.64999389648438,796911
2026-04-22 14:35:00-04:00,201.65499877929688,201.92999267578125,201.63999938964844,201.88999938964844,800052
2026-04-22 14:40:00-04:00,201.88800048828125,201.99000549316406,201.77999877929688,201.8249969482422,640192
2026-04-22 14:45:00-04:00,201.8300018310547,201.88999938964844,201.77000427246094,201.82000732421875,439720
2026-04-22 14:50:00-04:00,201.81500244140625,202.02000427246094,201.81300354003906,201.8699951171875,657039
2026-04-22 14:55:00-04:00,201.8800048828125,201.90989685058594,201.5800018310547,201.59500122070312,738507
2026-04-22 15:00:00-04:00,201.60000610351562,201.61000061035156,201.22999572753906,201.389892578125,1098086
2026-04-22 15:05:00-04:00,201.39500427246094,201.8000030517578,201.3300018310547,201.6649932861328,878176
2026-04-22 15:10:00-04:00,201.6699981689453,201.75999450683594,201.58999633789062,201.74029541015625,653837
2026-04-22 15:15:00-04:00,201.75,201.96910095214844,201.7449951171875,201.93499755859375,807885
2026-04-22 15:20:00-04:00,201.94000244140625,201.99000549316406,201.77499389648438,201.85499572753906,887456
2026-04-22 15:25:00-04:00,201.85009765625,201.9600067138672,201.6199951171875,201.6750030517578,1266885
2026-04-22 15:30:00-04:00,201.66990661621094,201.85000610351562,201.59950256347656,201.84500122070312,959159
2026-04-22 15:35:00-04:00,201.83999633789062,201.88499450683594,201.72000122070312,201.72500610351562,776150
2026-04-22 15:40:00-04:00,201.72999572753906,201.82000732421875,201.64999389648438,201.66000366210938,1785249
2026-04-22 15:45:00-04:00,201.6699981689453,201.76499938964844,201.59500122070312,201.74009704589844,805408
2026-04-22 15:50:00-04:00,201.75,202.3000030517578,201.67999267578125,202.1699981689453,2310669
2026-04-22 15:55:00-04:00,202.16000366210938,202.5,202.13999938964844,202.4199981689453,4752663
2026-04-23 09:30:00-04:00,202.39999389648438,202.8800048828125,201.10499572753906,201.31500244140625,6542437
2026-04-23 09:35:00-04:00,201.30999755859375,201.94000244140625,201.2899932861328,201.9250030517578,1807608
2026-04-23 09:40:00-04:00,201.92010498046875,203.13999938964844,201.82000732421875,202.66099548339844,3122480
2026-04-23 09:45:00-04:00,202.66000366210938,203.82899475097656,202.6300048828125,203.7899932861328,3086298
2026-04-23 09:50:00-04:00,203.7834930419922,203.8000030517578,203.1501007080078,203.5850067138672,2192112
2026-04-23 09:55:00-04:00,203.5800018310547,203.60000610351562,202.89999389648438,203.0614013671875,1626853
2026-04-23 10:00:00-04:00,203.07000732421875,203.08999633789062,202.22000122070312,202.97500610351562,2061417
2026-04-23 10:05:00-04:00,202.97500610351562,203.2100067138672,202.7200927734375,202.82000732421875,1444304
2026-04-23 10:10:00-04:00,202.8350067138672,202.85000610351562,202.00999450683594,202.22999572753906,1249788
2026-04-23 10:15:00-04:00,202.2200927734375,202.8800048828125,202.12010192871094,202.16549682617188,1491038
2026-04-23 10:20:00-04:00,202.1602020263672,202.27999877929688,201.8800048828125,202.00999450683594,1446977
2026-04-23 10:25:00-04:00,202.0050048828125,202.2100067138672,201.6199951171875,201.76010131835938,1330745
2026-04-23 10:30:00-04:00,201.78880310058594,202.3300018310547,201.76010131835938,202.0399932861328,1520493
2026-04-23 10:35:00-04:00,202.0312042236328,202.47999572753906,201.77999877929688,202.0050048828125,1318963
2026-04-23 10:40:00-04:00,202.0,202.11990356445312,201.77999877929688,202.00999450683594,831865
2026-04-23 10:45:00-04:00,202.02999877929688,202.3800048828125,202.0,202.02000427246094,1092297
2026-04-23 10:50:00-04:00,202.02000427246094,202.3000030517578,201.77999877929688,202.22900390625,1649604
2026-04-23 10:55:00-04:00,202.25,202.7550048828125,202.25,202.55999755859375,1248967
2026-04-23 11:00:00-04:00,202.55999755859375,203.0500030517578,202.55999755859375,202.9250030517578,1347749
2026-04-23 11:05:00-04:00,202.92999267578125,203.02000427246094,202.6999969482422,202.97000122070312,797035
2026-04-23 11:10:00-04:00,202.9781951904297,203.0850067138672,202.8800048828125,202.92999267578125,740496
2026-04-23 11:15:00-04:00,202.92999267578125,203.02999877929688,202.8000946044922,202.97999572753906,727945
2026-04-23 11:20:00-04:00,202.99000549316406,203.11000061035156,202.8699951171875,203.00999450683594,653849
2026-04-23 11:25:00-04:00,203.00999450683594,203.0117950439453,202.47999572753906,202.5084991455078,1004235
2026-04-23 11:30:00-04:00,202.5050048828125,202.72000122070312,202.25999450683594,202.53500366210938,949730
2026-04-23 11:35:00-04:00,202.52999877929688,202.5500030517578,202.24000549316406,202.3498992919922,823512
2026-04-23 11:40:00-04:00,202.3300018310547,202.44000244140625,202.08999633789062,202.10499572753906,890707
2026-04-23 11:45:00-04:00,202.10009765625,202.1300048828125,201.49000549316406,201.53990173339844,1642023
2026-04-23 11:50:00-04:00,201.5500030517578,201.61000061035156,201.1800994873047,201.20010375976562,1403639
2026-04-23 11:55:00-04:00,201.20509338378906,201.57000732421875,201.17999267578125,201.48500061035156,1022204
2026-04-23 12:00:00-04:00,201.49000549316406,201.66000366210938,201.11099243164062,201.125,1208156
2026-04-23 12:05:00-04:00,201.12989807128906,201.32000732421875,200.97000122070312,201.11000061035156,1115806
2026-04-23 12:10:00-04:00,201.11000061035156,201.36000061035156,200.97000122070312,201.2971954345703,956537
2026-04-23 12:15:00-04:00,201.2899932861328,201.5,201.110107421875,201.19500732421875,796271
2026-04-23 12:20:00-04:00,201.2050018310547,201.22999572753906,200.9600067138672,201.14999389648438,750042
2026-04-23 12:25:00-04:00,201.15499877929688,201.33999633789062,200.98500061035156,201.10629272460938,748616
2026-04-23 12:30:00-04:00,201.10499572753906,201.64999389648438,201.07000732421875,201.60499572753906,670335
2026-04-23 12:35:00-04:00,201.60000610351562,201.72999572753906,201.5,201.60009765625,770322
2026-04-23 12:40:00-04:00,201.60499572753906,201.7050018310547,201.58999633789062,201.65499877929688,529586
2026-04-23 12:45:00-04:00,201.65989685058594,201.77000427246094,201.47000122070312,201.60499572753906,649033
2026-04-23 12:50:00-04:00,201.60000610351562,201.91000366210938,201.52999877929688,201.6999969482422,637008
2026-04-23 12:55:00-04:00,201.69009399414062,201.75,201.39059448242188,201.5,553779
2026-04-23 13:00:00-04:00,201.52000427246094,201.6300048828125,200.75999450683594,200.8699951171875,1196474
2026-04-23 13:05:00-04:00,200.86000061035156,200.87989807128906,200.19000244140625,200.24600219726562,1162584
2026-04-23 13:10:00-04:00,200.2100067138672,200.30999755859375,199.88999938964844,200.17799377441406,1602984
2026-04-23 13:15:00-04:00,200.16000366210938,200.16000366210938,199.2100067138672,199.3800048828125,1567014
2026-04-23 13:20:00-04:00,199.36000061035156,199.85000610351562,199.25,199.5279998779297,1312746
2026-04-23 13:25:00-04:00,199.5500030517578,199.97669982910156,199.36000061035156,199.43499755859375,1110754
2026-04-23 13:30:00-04:00,199.4499969482422,199.96929931640625,199.04029846191406,199.9600067138672,1434625
2026-04-23 13:35:00-04:00,199.94000244140625,200.13999938964844,199.17999267578125,199.32000732421875,1210213
2026-04-23 13:40:00-04:00,199.36500549316406,199.36500549316406,197.9499969482422,198.11000061035156,2489999
2026-04-23 13:45:00-04:00,198.11500549316406,198.16000366210938,197.22059631347656,197.97999572753906,2519454
2026-04-23 13:50:00-04:00,197.97999572753906,198.77999877929688,197.44189453125,198.35499572753906,2319693
2026-04-23 13:55:00-04:00,198.30999755859375,198.97979736328125,198.22999572753906,198.889892578125,1338121
2026-04-23 14:00:00-04:00,198.8800048828125,199.4199981689453,198.66009521484375,199.00880432128906,1236164
2026-04-23 14:05:00-04:00,198.97000122070312,199.32000732421875,198.83999633789062,199.13999938964844,872796
2026-04-23 14:10:00-04:00,199.16000366210938,199.4499969482422,199.02999877929688,199.1501007080078,926029
2026-04-23 14:15:00-04:00,199.17999267578125,199.33999633789062,199.0399932861328,199.0749969482422,787277
2026-04-23 14:20:00-04:00,199.0749969482422,199.2100067138672,198.7949981689453,199.05999755859375,895841
2026-04-23 14:25:00-04:00,199.07989501953125,199.17990112304688,198.92999267578125,199.13999938964844,630191
2026-04-23 14:30:00-04:00,199.13999938964844,199.4499053955078,199.1300048828125,199.37770080566406,707451
2026-04-23 14:35:00-04:00,199.375,199.64999389648438,199.36000061035156,199.41000366210938,777132
2026-04-23 14:40:00-04:00,199.41299438476562,199.44000244140625,199.10000610351562,199.35000610351562,541150
2026-04-23 14:45:00-04:00,199.35000610351562,199.4199981689453,198.97999572753906,198.9801025390625,542720
2026-04-23 14:50:00-04:00,198.97999572753906,198.99000549316406,198.60000610351562,198.83990478515625,806825
2026-04-23 14:55:00-04:00,198.82000732421875,198.88250732421875,198.25,198.3699951171875,715041
2026-04-23 15:00:00-04:00,198.3699951171875,198.5500030517578,198.185302734375,198.41000366210938,748154
2026-04-23 15:05:00-04:00,198.4199981689453,198.9199981689453,198.4199981689453,198.82000732421875,790584
2026-04-23 15:10:00-04:00,198.81759643554688,198.88499450683594,198.64999389648438,198.8300018310547,586997
2026-04-23 15:15:00-04:00,198.83999633789062,199.1199951171875,198.80999755859375,199.0,764687
2026-04-23 15:20:00-04:00,199.0050048828125,199.25999450683594,198.91000366210938,199.17010498046875,672006
2026-04-23 15:25:00-04:00,199.17999267578125,199.2899932861328,199.08009338378906,199.11000061035156,695212
2026-04-23 15:30:00-04:00,199.1199951171875,199.47999572753906,199.0399932861328,199.05999755859375,863781
2026-04-23 15:35:00-04:00,199.0500030517578,199.0500030517578,198.6999969482422,198.9499969482422,986922
2026-04-23 15:40:00-04:00,198.97000122070312,199.19000244140625,198.97000122070312,199.02999877929688,812479
2026-04-23 15:45:00-04:00,199.02499389648438,199.4600067138672,199.00010681152344,199.4600067138672,795364
2026-04-23 15:50:00-04:00,199.4600067138672,199.47000122070312,198.7100067138672,199.42999267578125,1676946
2026-04-23 15:55:00-04:00,199.41000366210938,199.7100067138672,199.32000732421875,199.7100067138672,3003753
2026-04-24 09:30:00-04:00,199.9600067138672,203.17999267578125,199.80999755859375,203.10000610351562,12798515
2026-04-24 09:35:00-04:00,203.09710693359375,203.22000122070312,201.66000366210938,202.91510009765625,4194528
2026-04-24 09:40:00-04:00,202.91000366210938,203.13999938964844,201.6199951171875,201.7301025390625,3061643
2026-04-24 09:45:00-04:00,201.75,202.7100067138672,201.72999572753906,202.7050018310547,2221345
2026-04-24 09:50:00-04:00,202.7100067138672,203.00999450683594,201.85000610351562,202.0,2085734
2026-04-24 09:55:00-04:00,202.0,202.25,201.13999938964844,202.00999450683594,2323823
2026-04-24 10:00:00-04:00,202.0,202.6300048828125,201.9199981689453,202.3000030517578,1847081
2026-04-24 10:05:00-04:00,202.32000732421875,202.8800048828125,202.02000427246094,202.75999450683594,1804467
2026-04-24 10:10:00-04:00,202.75999450683594,203.1199951171875,202.33999633789062,202.4221954345703,2115728
2026-04-24 10:15:00-04:00,202.43499755859375,202.97999572753906,202.30999755859375,202.61500549316406,1562320
2026-04-24 10:20:00-04:00,202.61000061035156,202.86000061035156,202.27499389648438,202.77999877929688,1374588
2026-04-24 10:25:00-04:00,202.79989624023438,202.91000366210938,202.39999389648438,202.60499572753906,1431034
2026-04-24 10:30:00-04:00,202.60499572753906,203.5500030517578,202.47999572753906,203.39349365234375,2746373
2026-04-24 10:35:00-04:00,203.41900634765625,204.75999450683594,203.26499938964844,204.75,4157987
2026-04-24 10:40:00-04:00,204.75,206.25,204.66000366210938,206.24000549316406,6499569
2026-04-24 10:45:00-04:00,206.22999572753906,207.1300048828125,206.1199951171875,206.9700927734375,6102718
2026-04-24 10:50:00-04:00,206.97999572753906,207.38999938964844,206.67999267578125,206.94500732421875,4338968
2026-04-24 10:55:00-04:00,206.94500732421875,208.8800048828125,206.94000244140625,208.69000244140625,5688761
2026-04-24 11:00:00-04:00,208.6999969482422,208.9499969482422,208.24200439453125,208.5399932861328,4300497
2026-04-24 11:05:00-04:00,208.55999755859375,209.39999389648438,208.42999267578125,209.22999572753906,4405710
2026-04-24 11:10:00-04:00,209.22000122070312,209.72999572753906,209.13999938964844,209.58999633789062,4544628
2026-04-24 11:15:00-04:00,209.58999633789062,209.74000549316406,208.52000427246094,208.64500427246094,4157827
2026-04-24 11:20:00-04:00,208.66000366210938,208.66000366210938,208.22000122070312,208.47999572753906,3027135
2026-04-24 11:25:00-04:00,208.50999450683594,208.9178009033203,207.8800048828125,208.9158935546875,3336494
2026-04-24 11:30:00-04:00,208.91969299316406,209.92999267578125,208.7830047607422,209.73500061035156,4993562
2026-04-24 11:35:00-04:00,209.72000122070312,209.9199981689453,209.0200958251953,209.20350646972656,2966660
2026-04-24 11:40:00-04:00,209.1999969482422,209.74000549316406,208.9801025390625,209.6999969482422,2790127
2026-04-24 11:45:00-04:00,209.6999969482422,209.8000030517578,208.75,209.1708984375,2273941
2026-04-24 11:50:00-04:00,209.17999267578125,209.64999389648438,209.0500946044922,209.1199951171875,2523928
2026-04-24 11:55:00-04:00,209.13999938964844,209.3000030517578,208.8699951171875,209.1300048828125,1515405
2026-04-24 12:00:00-04:00,209.1199951171875,209.44000244140625,209.0906982421875,209.1699981689453,1745024
2026-04-24 12:05:00-04:00,209.1750030517578,209.41000366210938,208.3300018310547,208.5449981689453,2369448
2026-04-24 12:10:00-04:00,208.5399932861328,209.0,208.47999572753906,208.66000366210938,1484302
2026-04-24 12:15:00-04:00,208.6699981689453,209.1699981689453,208.36000061035156,209.14199829101562,1713806
2026-04-24 12:20:00-04:00,209.14500427246094,209.8800048828125,209.13999938964844,209.86000061035156,2409589
2026-04-24 12:25:00-04:00,209.85009765625,210.0,209.47999572753906,209.5749969482422,4381476
2026-04-24 12:30:00-04:00,209.5749969482422,210.32000732421875,209.55499267578125,210.26109313964844,2881833
2026-04-24 12:35:00-04:00,210.2696990966797,210.9499969482422,210.26010131835938,210.83999633789062,3916756
2026-04-24 12:40:00-04:00,210.8350067138672,210.85000610351562,210.0,210.08999633789062,2353524
2026-04-24 12:45:00-04:00,210.07000732421875,210.54930114746094,210.07000732421875,210.1501007080078,1777923
2026-04-24 12:50:00-04:00,210.15499877929688,210.4499969482422,209.8699951171875,209.89999389648438,2203566
2026-04-24 12:55:00-04:00,209.89500427246094,210.02999877929688,209.53500366210938,209.67999267578125,1724601
2026-04-24 13:00:00-04:00,209.69000244140625,209.80999755859375,209.24000549316406,209.60000610351562,1742313
2026-04-24 13:05:00-04:00,209.61000061035156,209.8000030517578,209.57000732421875,209.74009704589844,1112630
2026-04-24 13:10:00-04:00,209.74000549316406,210.02999877929688,209.60000610351562,210.0050048828125,1353890
2026-04-24 13:15:00-04:00,210.0050048828125,210.02999877929688,209.6199951171875,209.7200927734375,1030307
2026-04-24 13:20:00-04:00,209.72999572753906,209.80999755859375,209.02999877929688,209.50059509277344,2052947
2026-04-24 13:25:00-04:00,209.5,209.61500549316406,209.3199005126953,209.3300018310547,896970
2026-04-24 13:30:00-04:00,209.30999755859375,209.5,209.02000427246094,209.38499450683594,1174734
2026-04-24 13:35:00-04:00,209.3800048828125,209.64999389648438,209.27000427246094,209.35000610351562,1002040
2026-04-24 13:40:00-04:00,209.36000061035156,209.69000244140625,209.25100708007812,209.59010314941406,1114303
2026-04-24 13:45:00-04:00,209.60000610351562,209.72000122070312,209.14999389648438,209.2449951171875,1097639
2026-04-24 13:50:00-04:00,209.25,209.6999969482422,209.07000732421875,209.41969299316406,1054883
2026-04-24 13:55:00-04:00,209.41000366210938,209.5279998779297,209.2200927734375,209.31500244140625,700913
2026-04-24 14:00:00-04:00,209.33999633789062,209.4199981689453,209.08999633789062,209.11500549316406,905549
2026-04-24 14:05:00-04:00,209.11000061035156,209.27999877929688,208.68499755859375,209.2550048828125,1656897
2026-04-24 14:10:00-04:00,209.27000427246094,209.30999755859375,208.95010375976562,209.02999877929688,911228
2026-04-24 14:15:00-04:00,209.02999877929688,209.0469970703125,208.58999633789062,208.75,947146
2026-04-24 14:20:00-04:00,208.7550048828125,208.7550048828125,208.2899932861328,208.4949951171875,1740317
2026-04-24 14:25:00-04:00,208.49000549316406,208.72000122070312,208.14999389648438,208.1927032470703,1702184
2026-04-24 14:30:00-04:00,208.18499755859375,208.55999755859375,208.10000610351562,208.52999877929688,1360320
2026-04-24 14:35:00-04:00,208.51010131835938,208.58999633789062,208.2899932861328,208.4600067138672,871645
2026-04-24 14:40:00-04:00,208.45010375976562,208.60989379882812,208.0500030517578,208.0800018310547,1055454
2026-04-24 14:45:00-04:00,208.0800018310547,208.11000061035156,207.7449951171875,207.89500427246094,1494307
2026-04-24 14:50:00-04:00,207.88999938964844,208.0850067138672,207.76010131835938,207.8800048828125,1931611
2026-04-24 14:55:00-04:00,207.875,208.25,207.68499755859375,208.22999572753906,1400557
2026-04-24 15:00:00-04:00,208.22999572753906,208.3300018310547,208.1199951171875,208.19119262695312,1122652
2026-04-24 15:05:00-04:00,208.1905059814453,208.89999389648438,208.1300048828125,208.80999755859375,2727188
2026-04-24 15:10:00-04:00,208.82000732421875,209.16969299316406,208.7449951171875,209.1199951171875,1510602
2026-04-24 15:15:00-04:00,209.1199951171875,209.2790069580078,209.02999877929688,209.11000061035156,1716564
2026-04-24 15:20:00-04:00,209.11000061035156,209.1107940673828,208.7100067138672,208.78500366210938,1496513
2026-04-24 15:25:00-04:00,208.77999877929688,208.8699951171875,208.47999572753906,208.51800537109375,1419629
2026-04-24 15:30:00-04:00,208.50999450683594,208.55999755859375,208.0,208.39500427246094,1823570
2026-04-24 15:35:00-04:00,208.38999938964844,208.61000061035156,208.32000732421875,208.39999389648438,1368157
2026-04-24 15:40:00-04:00,208.39999389648438,208.52999877929688,208.19000244140625,208.19000244140625,1300613
2026-04-24 15:45:00-04:00,208.17999267578125,208.27000427246094,207.8300018310547,207.97500610351562,1879747
2026-04-24 15:50:00-04:00,207.97999572753906,208.22900390625,207.5500030517578,208.05999755859375,3119795
2026-04-24 15:55:00-04:00,208.0500030517578,208.47000122070312,207.97000122070312,208.19000244140625,6581200
2026-04-27 09:30:00-04:00,209.64500427246094,210.94000244140625,209.0,210.84869384765625,15376407
2026-04-27 09:35:00-04:00,210.83999633789062,211.9499969482422,210.5,210.60499572753906,5249400
2026-04-27 09:40:00-04:00,210.61990356445312,211.10000610351562,209.45779418945312,209.7899932861328,3738131
2026-04-27 09:45:00-04:00,209.78990173339844,210.58999633789062,209.07000732421875,210.0,3700310
2026-04-27 09:50:00-04:00,210.0050048828125,210.02000427246094,208.39999389648438,209.92999267578125,4261412
2026-04-27 09:55:00-04:00,209.92080688476562,210.42999267578125,209.1699981689453,210.36000061035156,2365962
2026-04-27 10:00:00-04:00,210.34019470214844,210.66000366210938,210.00999450683594,210.22999572753906,2326954
2026-04-27 10:05:00-04:00,210.27000427246094,210.72999572753906,209.9600067138672,210.1750030517578,1762870
2026-04-27 10:10:00-04:00,210.16000366210938,210.5050048828125,209.60009765625,210.39999389648438,1776544
2026-04-27 10:15:00-04:00,210.35479736328125,210.39999389648438,208.91000366210938,209.22000122070312,2442482
2026-04-27 10:20:00-04:00,209.22999572753906,209.39999389648438,208.88999938964844,209.11279296875,1684491
2026-04-27 10:25:00-04:00,209.125,209.1999969482422,208.50999450683594,208.69500732421875,2013511
2026-04-27 10:30:00-04:00,208.6999969482422,208.8000030517578,207.3800048828125,208.41000366210938,3697677
2026-04-27 10:35:00-04:00,208.42010498046875,209.22000122070312,208.3300018310547,209.10499572753906,2356183
2026-04-27 10:40:00-04:00,209.10499572753906,209.44000244140625,208.89999389648438,209.24440002441406,1365820
2026-04-27 10:45:00-04:00,209.25999450683594,209.41000366210938,208.80999755859375,209.33999633789062,1382383
2026-04-27 10:50:00-04:00,209.3300018310547,209.8699951171875,209.1999969482422,209.3699951171875,1727764
2026-04-27 10:55:00-04:00,209.39999389648438,209.66000366210938,209.1699981689453,209.38999938964844,1154115
2026-04-27 11:00:00-04:00,209.39999389648438,209.6999969482422,209.1699981689453,209.27000427246094,968674
2026-04-27 11:05:00-04:00,209.25999450683594,209.72000122070312,209.02999877929688,209.5919952392578,1272836
2026-04-27 11:10:00-04:00,209.58009338378906,209.92999267578125,209.4600067138672,209.47500610351562,1178885
2026-04-27 11:15:00-04:00,209.4600067138672,209.84500122070312,209.30999755859375,209.7100067138672,950610
2026-04-27 11:20:00-04:00,209.7100067138672,209.86099243164062,209.3800048828125,209.47000122070312,936227
2026-04-27 11:25:00-04:00,209.47000122070312,209.89999389648438,209.25,209.8800048828125,1130180
2026-04-27 11:30:00-04:00,209.88999938964844,210.3000030517578,209.77000427246094,210.20590209960938,1930090
2026-04-27 11:35:00-04:00,210.20199584960938,210.5500030517578,210.13999938964844,210.52000427246094,1325517
2026-04-27 11:40:00-04:00,210.52000427246094,210.63499450683594,210.3000030517578,210.3699951171875,1304296
2026-04-27 11:45:00-04:00,210.37989807128906,210.8300018310547,210.11000061035156,210.61500549316406,1333177
2026-04-27 11:50:00-04:00,210.61500549316406,210.85000610351562,210.38999938964844,210.5800018310547,1127768
2026-04-27 11:55:00-04:00,210.5778045654297,210.6999969482422,210.38999938964844,210.66000366210938,932054
2026-04-27 12:00:00-04:00,210.64999389648438,211.02999877929688,210.58999633789062,210.82000732421875,1493507
2026-04-27 12:05:00-04:00,210.8300018310547,211.36500549316406,210.77000427246094,211.27000427246094,1790904
2026-04-27 12:10:00-04:00,211.2899932861328,211.4199981689453,210.922607421875,211.07000732421875,1537890
2026-04-27 12:15:00-04:00,211.0399932861328,211.58999633789062,210.99000549316406,211.5500030517578,1459026
2026-04-27 12:20:00-04:00,211.55929565429688,211.63999938964844,211.1300048828125,211.2449951171875,1204960
